title,title_furigana,title_en
だめよめにっき,DAME YOME NIKKI,
だめんずうぉーかー,Damens Walker,
たもっさんの時間,たもっさんのじかん,Tamossan no Jikan
たよスポ!,Tayori sports! (Tayosupo),
ダライアス=サーガイア,だらいあすいこーるさーがいあ,Darius Equal Sargaia
だらくやストア物語,だらくやすとあものがたり,Darakuya Store Story
たらちねパラドクス,Tarachine paradox,
たられば,Tarareba,
TARI TARI,たりたり,Tari Tari
ダーリン・イン・ザ・フランキス,DARLING in the FRANXX(comic),
たりんたらん,Tarin Tran,
ダーリンは外国人,だーりんはがいこくじん,Darling is foreigner
誰かがカッコゥと啼く,だれかがかっこぅとなく,Dareka ga Kakkou to Naku
誰が賢者を殺したか?,だれがけんじゃをころしたか,Dare ga kenja o koroshitaka?
ダレカノセカイ,Darekanosekai,
誰にも言えない,だれにもいえない,Darenimo Ienai
誰も知らない 〜子不語〜,だれもしらない つぷぅゆう,Dare mo Shira nai
ダレン・シャン,DARREN SHAN,
タレント暴走記koppy,たれんとぼうそうきこっぴー,Talent bousouki koppy
太郎,たろう,TARO
タロットウォーズ,Tarotto uxo-zu,
タロットマスター,TAROT MASTER,
∀ガンダム (ターンAガンダム),たーんえーがんだむ,Turn A Gundam
∀ガンダム (曽我篤士版),たーんえーがんだむ そがあつしばん,Turn a gundam (soga atsushi version)
∀ガンダム 月の風,たーんえーがんだむ つきのかぜ,Turn A Gundam Wind of the Moon
弾丸タックル,だんがんたっくる,Dangan Tackle
ダンガンロンパ害伝 キラーキラー,だんがんろんぱがいでん きらーきらー,DANGAN RONPA GAIDEN KILLER KILLER
ダンガンロンパ 希望の学園と絶望の高校生,だんがんろんぱ きぼうのがくえんとぜつぼうのこうこうせい,Danganronpa Kibou no gakuen to zetsubou no koukousei
ダンガンロンパ 希望の学園と絶望の高校生 The Animation,だんがんろんぱ きぼうのがくえんとぜつぼうのこうこうせい じ あにめーしょん,Danganronpa Kibou no gakuen to zetsubou no koukousei The Animation
男旗,だんき,DANkI
探検ドリランド,たんけんどりらんど,Tanken Driland
ダンコン,Dankon,
男魂!!インポッシブル,だんこんいんぽっしぶる,Dankon Imposible
断裁分離のクライムエッジ,だんさいぶんりのくらいむえっじ,Dansaibunri no crimeedge
丹沢すだちが此処にいる,たんざわすだちがここにいる,Tanzawa Sudachi is here
男三女四,だんさんじょし,Dansanjoshi
男子高校生の日常,だんしこうこうせいのにちじょう,Danshikoukousei no Nichijou
男子高校生を養いたいお姉さんの話,だんしこうこうせいをやしないたいおねえさんのはなし,Danshi Koukousei Wo Yashinaitai Oneesan No Hanashi
男子トイレで待ち合わせ 水あさと短編集,だんしといれでまちあわせ みずあさとたんぺんしゅう,Danshi Toilet de Machiawase
男子のための人生のルール,だんしのためのじんせいのるーる,Danshi no tame no Jinsei no rule
単車捜し,たんしゃさがし,Tansha Sagashi
男女(宇仁田ゆみ作品集),だんじょ,Man and woman
断章のグリム,だんしょうのぐりむ,Grimm of fragment
ダンジョンに出会いを求めるのは間違っているだろうか,だんじょんにであいをもとめるのはまちがっているだろうか,Dungeou ni deai o motomeru no wa machigatteirudarouka
ダンジョン飯,だんじょんめし,Dungeon meshi
だんじり,DANJIRI,
だんしんぐ!!,Danshingu,
ダンス イン ザ ヴァンパイアバンド,Dance in the vampire bund,
DANCE DANCE DANCE!,だんすだんすだんす,DANCE DANCE DANCE!
ダンス・ダンス・ダンスール,Dance Dance Danseur,
タンスの奥のぱんつさん,たんすのおくのぱんつさん,Tansu no Oku no Pantsu san
ダンス・マカブル〜西洋暗黒小史〜,だんすまかぶる せいようあんこくしょうし,Dance Macabre ~A brief history of the darker side of the West~
だんだら,Dandara,
だんだら 浪士紅蓮隊,だんだらろうしぐれんたい,Dandara rousi gurentai
ダンタリアンの書架,だんたりあんのしょか,Bibliotheca Mystica de Dantalian
ダンダリン101,だんだりん101,Dandarin 101
DANDANだんく!,だんだんだんく,DAN DAN DUNK!
タンタンの冒険旅行 (シリーズ),たんたんのぼうけんりょこう,Les aventures de Tintin
だんちがい,Danchigai,
団地ともお,だんちともお,Danchi tomoo
だんつま,Dantsuma,
探偵明智は狂乱す,たんていあけちはきょうらんす,Tantei Akechi wa kyouran su
探偵オペラ ミルキィホームズ2,たんていおぺらみるきぃほーむず2,Detective opera milky-holmes 2
探偵オペラ ミルキィホームズ,たんていおぺらみるきぃほーむず,Detective opera milky-holmes
