title,title_furigana,title_en
こちらでお召し上がりですか?,こちらでおめしあがりですか,Kochira de Omeshiagari desuka?
こちら人情民生課 秋本治短編集,こちらにんじょうみんせいか あきもとおさむたんぺんしゅう,Kochira Ninjou Minseika
こちら凡人組,こちらぼんじんぐみ,Here is BONJINGUMI
国家の猫ムラヤマ,こっかのねこむらやま,Kokka no neko Murayama
ゴックン!ぷーちょ,Gokkun puucyo,
刻刻,こっこく,KOKKOKU
こっこさん,Kokkosan,
こっちむいてみい子,こっちむいてみいこ,Kocchi muite Miiko
ごっちゃんです!!,Gocchan desu!!,
ごっちゃん!若貴ブラザーズ,ごっちゃんわかたかぶらざーず,Gocchan Wakataka brothers
ごっつあんです,Gottsuan Desu,
ゴッド・アーム,God Arm,
GOD EATER -side by side-,ごっどいーたー さいどばいさいど,GOD EATER -side by side-
ゴッドサイダー,GOD SIDER,
ゴッドサイダーサーガ 神魔三国志,ごっどさいだーさーがじんまさんごくし,Godsider Saga
ゴッドサイダーセカンド,GOD SIDER SECOND,
GOD SAVE THE すげこまくん!,ごっどせーぶざすげこまくん,God save the Sugekoma-kun
ゴッドバード,God Bird,
ゴッドハンド輝,ごっどはんどてる,GOD HAND TERU
ゴッドファーザーの息子,ごっどふぁーざーのむすこ,The son of godfather
コットン,Cotton,
こっぱみじんの恋,こっぱみじんのこい,Koppa mijin no Koi
COPPELION(コッペリオン),こっぺりおん,COPPELION
ゴッホちゃん,Gogh-Chan,
子連れ狼,こづれおおかみ,Kozure Ookami
こづれ行楽!,こづれこうらく,Kodure Kouraku
孤島の鬼,ことうのおに,The Outstanding Demon
孤島の姫君,ことうのひめぎみ,The Princess in the Lonely Island (Kotou no himegimi)
孤島パズル,ことうぱずる,Kotou Puzzle
五等分の花嫁,ごとうぶんのはなよめ,Gotoubun no hanayome
後藤又兵衛,ごとうまたべえ,Gotomatabee
後藤又兵衛(かわのいちろう版),ごとうまたべえ かわのいちろうばん,Goto Matabee (Ichiro Kawano version)
琴浦さん,ことうらさん,Kotoura san
コードエイジ・アーカイヴズ 〜最後におちてきた少女〜,こーどえいじかーかいうず さいごにおちてきたしょうじょ,CODEAGE ARCHIVES
コードギアス 漆黒の蓮夜,こーどぎあす しっこくのれんや,CODE GEASS : Renya of Darkness
コードギアス 双貌のオズO2,こーどぎあす そうぼうのおず02,CODE GEASS OZ The Reflection O2
コードギアス 双貌のオズ,こーどぎあす そうぼうのおず,CODE GEASS OZ The Reflection
コードギアス ナイトメア・オブ・ナナリー,CODE GEASS Nightmare of Nunnally,
